tweet_id,user,text,label,reply_to_tweet,reply_to_user
581248880098086912,RealTonyRocha,#Germanwings Flight 9525 co-pilot crashed plane! My #Prayers go out to the families! http://t.co/9Ek6j6hnMS http://t.co/xj9awb6Trh,non-rumor,,
581290484733071361,SharmadineshS,@upma23 @DrShobha aare ye too logo ko marna bhi part of peace creation batate hai,rumor,581290111410663424,upma23
581530655760203776,TweTweetie,@_hadji_911 @Haji_HuntingGrl @gatewaypundit Give a muslim a job and fund terror http://t.co/3VhDBKtaJb,rumor,581307361857392642,_hadji_911
580351508971200512,_icla_,@BBCBreaking It's been a rotten year for France so far...,rumor,580350976026112000,BBCBreaking
580369696064737280,NicolePence,@Daddypantz1220 oh wow. This is so scary. We were there last may. Prayers. :(,rumor,580369359828287489,Daddypantz1220
580379829025017856,DianneG,"MT @cnni Distress call linked with #Germanwings jet came from air traffic control, not plane -- aviation official. http://t.co/3wBHHW4Axh",rumor,580379486732066817,cnni
581064371289239552,Minus777,@marcepa49 @flightradar24 @isobelroe Would be good to get the data from the Flight Data Recorder though.,rumor,581063618730553344,marcepa49
580788341496537089,Danny_McMoomins,"@AlexSpeer98 @JamesF85 @flightradar24 Grow up, mate.",rumor,580788143923818496,AlexSpeer98
581290257758334976,RavenHUWolf,"@RavenHUWolf Police did say earlier they had reportedly found something ""significance” at apartment of the co-pilot http://t.co/EGvRmm9VbT",rumor,581288928646340608,RavenHUWolf
580350251791441920,fly25ers,@TillyLaCampagne @jonostrower @flightradar24 The benchmark.,non-rumor,580345660467118080,TillyLaCampagne
581326219699851264,geoffjohns,"@alanlmatthews Thanks, Alan.",non-rumor,581325790358282240,alanlmatthews
582060144953040896,englobalnewsk,@daddy_san Germanwings A320's crash? http://t.co/yTA3Ed3qyh,non-rumor,581261457725210624,daddy_san
580360880967270400,SPRobinson22,@bonniebell @BreakingNews @Morning_Joe let's hope not. Witness heard loud booms. Maybe engine explosions,rumor,580359421718454273,bonniebell
580341752063770624,willambeIli,"@GuardedDon @EliotHiggins @Armee_de_lair @Missilito yes, not EC-135. planefinder suggested EC135 lifter, retired in 2000 globally",non-rumor,580341473587105792,GuardedDon
580358571436703745,Justiinbaba,@sjokz wait wtf did i miss?,non-rumor,580357920984051712,sjokz
580331795377442816,Joe19utd,@SkyNews My oh my..Very very very sad,non-rumor,580331071457333248,SkyNews
580345303389323264,BonarDoug,@CNN cnn,non-rumor,580339310299340800,CNN
580352129019203584,genlady9,@CNN  Jerusalem is capital of Palestine forever✌ #BoycottIsrael #israelchildrenkiller #SupportersAgainstIsrael http://t.co/R5dbWGBjRn,non-rumor,580351604831846400,CNN
581813850867027968,nowheelspin,@RWSurferGirl @anyclinic this man was sick and allowed to fly  his doctor should have mentioned this to Germanwings or more proactive..,rumor,581547521656299520,nowheelspin
580383516917145601,SickBritain1,"@Independent Jesus H Christ, rigamortis hasn't set in yet? How low can marketing and press go!!!!!",non-rumor,580352455952732160,Independent
580377057068257280,HankeFourie,“@flightradar24: French Air Force Boeing C-135FR Stratotanker flying over #4U9525 crash site http://t.co/eNwDZ5SPSE http://t.co/yPl7mPTo8q”,non-rumor,580359480782786560,flightradar24
581185721677021184,drprocino,"@nypost That isn't the action of someone suicidal.  Suicides rarely seek to make such a public statement, and don't take others with them.",rumor,581183387848859648,nypost
580373562776780800,murkyhorse,"“@BBCBreaking: #Germanwings crew didn't send distress signal; deeply shocking, thoughts with all involved including the rescue parties.",rumor,580368417556992000,BBCBreaking
581371372770758656,USAlivestrong,@RobertgrizzlyP @whitepawlowry @viptandon  Not for me it isn't--,rumor,581344108310110208,RobertgrizzlyP
581496242267533312,JrJacktown,"@HiDesertPatriot @slone if he wanted to die, I could of took care of it a lor easier!",rumor,581322520197885952,HiDesertPatriot
580321859000016896,GerdVdB1,"@flightradar24 #4U9525 was already descending over the mediterrenian, why did it keep on going straight to the Alps ? Strange behaviour...?",rumor,580320267777511425,flightradar24
580793935741771776,JamesF85,@AlexSpeer98 @Danny_McMoomins @flightradar24 Mate. You're a plane spotter. Have you ever kissed a girl?,rumor,580792540758208512,AlexSpeer98
580334263914115072,RosaZabo,“@ninagarcia: This morning my thoughts and prayers are with all the people on board the #Germanwings flight and their families.”,non-rumor,580331706860871680,ninagarcia
581296352379817985,ravikadv1,@latimes it is time to know your pilot's religion first before you board,non-rumor,581295422414680065,latimes
580322056908058624,barcanetwork,@champ_ian oh GOD not again,rumor,580320893668364288,champ_ian
581064816246329344,ReddingWriting,“@USATODAY: French prosecutor names co-pilot of #germanwings plane that crashed in the Alps as Andreas Lubitz. He was at controls of plane.”,rumor,581064144394285056,USATODAY
580320619339735040,sathish0808,@flightradar24 will it be another #mh370!!??,rumor,580320267777511425,flightradar24
580380945859104768,Hughzie21,@AdamRoscoe90 shouldn't that of been on the scrapheap???,non-rumor,580341441752371201,AdamRoscoe90
580342670511472640,ABC,Germanwings has darkened its logo on Twitter after crash in French alps - Latest: http://t.co/DztGD0IPZV http://t.co/xc5GZn8l8r,non-rumor,,
581297442995359744,BosseyDossey,@TeaPartyCat A bit too soon considering what we learned today. Like ur tweets but u r tone deaf on this one.,non-rumor,581287723841032192,TeaPartyCat
581360601001164800,dr_farg,"@Reuters   stop kidding, ....converted or not?",rumor,581359544682614784,Reuters
580334593640935424,fmsd91,@Minus777 @HowsieHowsie @flightradar24 let's wait to see if they confirm or not the debris...,non-rumor,580334357371445248,Minus777
581387269845614592,linda_solka,@Sue_Lib:(IMHO),rumor,581336979205324801,Sue_Lib
581397453095583744,rahulhunjan,"@Independent love stories,songs lyrics,heart touching status: Punjabian Da King  song Dil chandre http://t.co/ALjzBJzObT",rumor,581386155083620352,Independent
580339768342482944,Its_aiden,@onthemedia @BBCNews please,non-rumor,580337826279124992,onthemedia
580894010518159360,Nat_Edwards1,"@Tdubs1010 @kesgardner well yeah. Tbh, it could be anything. Sounding like pilot suicide with the new info.",non-rumor,580893764945895424,Tdubs1010
580328109309739008,9VSKA,@tugberkdmn @fosterstilling “vertrate” = vertical rate @Seat24Charlie @planefinder,rumor,580327884595793920,tugberkdmn
582048059606994944,peteandcaz66,@USATODAY @khjelmgaard ers a link to prove @AndreasLubitz27 intentionally set out to kill http://t.co/jDawh1xh9q,rumor,581386094337474560,USATODAY
580323811595161600,NorRJ23,@nottheedge @flightradar24   Hope there are survivors....heartbreaking...,rumor,580322214442078208,nottheedge
580363152505716736,shehzilk,@myrapture forget God for a second. Why'did this plane incident happen?,non-rumor,580362850864140288,myrapture
580332903986524160,BreakingNews,France's Interior Ministry says debris located in crash of Germanwings Flight #4U925 in South France - @AP http://t.co/by471NAzFg,non-rumor,,
580335287961780224,westerly12345,@RT_com how is it that one says no survivors b4 plane spotted then after being spotted-hopeful therewillbe?-reportings don't help relatives!,non-rumor,580334199187644416,RT_com
582584445972049920,ASpinOfTheWheel,@lawandsea http://t.co/nAut6aVxct,non-rumor,582570090958323712,lawandsea
580615992851763200,SamaraChrissi,@airlivenet @LizaDoukakarou1 @Aviaponcho,non-rumor,580351083383517185,airlivenet
580367064277364736,Daily_Sparkles,"Thanks, makes sense! @helresa @BBCBreaking",non-rumor,580366737004240896,helresa
580340584306606080,RaneemHannoush,“@HuffingtonPost: Flightpath of #Germanwings A320 http://t.co/Xqiun69nqd http://t.co/ug0wpblAS5” #4U9525  #A320,non-rumor,580340423044018176,HuffingtonPost
580331292123881473,agtks,"@Independent Hollande expresses ""solidarity"" and ""sorry"" about all... about his action too.",non-rumor,580329206158127104,Independent
580340600324681729,KateWhybrew7,“@Telegraph: #Germanwings plane crash: what we know so far http://t.co/CXVREGVuqc http://t.co/hVvdJcgin2” how awful 😔,non-rumor,580336528955691008,Telegraph
580343956988362752,ottokleff,"@willambeIli @Missilito @EliotHiggins The Boeing EC 135 is not operated by the French either.  Are you talking about the ""K""C 135?",non-rumor,580342329220952065,willambeIli
580916090848428033,hereistheanswer,@Nat_Edwards1 @Tdubs1010 @kesgardner or martyrdom?,non-rumor,580894010518159360,Nat_Edwards1
580324091212771328,NBCNews,French and German media are reporting there were 148 people onboard http://t.co/xTaPz8Tue1,rumor,580320745974288384,NBCNews
580619539525844992,JamesF85,@Danny_McMoomins @AlexSpeer98 @flightradar24 his next flight is up to heaven.,rumor,580606065349419008,Danny_McMoomins
581252235922968577,paleyhotis,“@cnni: What we know so far about the #Germanwings crash: http://t.co/6jbmHZskm8 http://t.co/M2Ed1BXa0d” so scary 😳,non-rumor,581247335998431232,cnni
580320030866296832,26DegreesSouth,"@NathBoiss @airlivenet OK, thank you.",rumor,580319734551445504,NathBoiss
581821791405879296,dev_m_4u,@decosunil @narendramodi Bhai Sunil turn idar jakh mat mar. Teri party keep aadhe paid trollu save aap save aap jar rahe hey. Udhar help kar,non-rumor,580366784978538496,decosunil
581153923987206146,FoxNews,"Germanwings co-pilot battled depression in '09, friends say. http://t.co/srhDPf4Zn5 http://t.co/I3Zd1RyNud",rumor,,
580331816483045376,CottiniMarzia,@TorontoStar 😥,non-rumor,580328297462140928,TorontoStar
581302701490737152,christineoubre3,@AC360 Yes Indeed may they R.I.P……..,non-rumor,581302297579425793,AC360
581485327304540160,danamorim,@ImHaytham I disagree with your assessment.,rumor,581479017770979329,ImHaytham
580328479553638400,SaberDesfa,RT“@flightradar24: Playback of flight #4U9525 with speed and altitude graph is available on http://t.co/r1GFgqQPYj http://t.co/1yAhpa6Tuv”,non-rumor,580326370640818176,flightradar24
580343456834289664,mrdotson6060,@cnnbrk ihop is practising racial discrimination of BLACK works...,non-rumor,580324804403818496,cnnbrk
581102064983515137,AdrianoVBastos,"@JamesF85 @AlexSpeer98 @Danny_McMoomins @flightradar24 ""FACTS""? Show me!",rumor,580796024328974336,JamesF85
580332129806082048,neilh1983,@SasCaptain @flightradar24 yes there was a mayday apparently but no 770 squawk,rumor,580329945429385216,SasCaptain
580324465361321984,Postman_Paddy,@airlivenet @germanwings @planefinder http://t.co/XWzVrzBSny check out the playback. Strange how it decended. Not too rapidly either,non-rumor,580323992843718656,airlivenet
580345889744654337,1CParsons,@thatjohn @RAeSTimR Is that roughly equivalent to our 'Pan Pan' call it priority I assume?,rumor,580331561398108160,thatjohn
580322184192724992,Bonbibendum,SPM: @flightradar24: Last position of Germanwings flight #4U9525 at 09:40 UTC http://t.co/svDeMf93aG http://t.co/N3V0UfXDkG”,rumor,580320612155060224,flightradar24
580318759447068672,Voltairesande,@minefornothing + 6 crew,rumor,580317998147325952,minefornothing
581557144446599168,zfnd,"@suspensewriter7 wow lol, stating unconfirmed information like that is pretty irresponsible if not unethical.",rumor,581555902874038272,suspensewriter7
580409595472060416,Granabanana,@LIVE_COVERAGE @MissWitch2310 @BBCBreaking I didn't mean millions literally ;) figure of speech,rumor,580409410884894720,LIVE_COVERAGE
580706841769820160,ChannelNewsAsia,At least 72 Germans and 35 Spanish killed in #Germanwings crash: Airline http://t.co/JeigmQOTna http://t.co/HrECGvkUuV,rumor,,
580326985811009536,RodrigoRo327,@cnnbrk http://t.co/hRdR9sQavO,rumor,580326807704088576,cnnbrk
580325244185022464,JulieB_LFC,@Steve_Gwen im not at home so not sure be hone soon I'll check sky,rumor,580325037472890880,Steve_Gwen
580329439566819328,SandraEckersley,@airlivenet @suzipeep @flightradar24 And they used to say take off and landing was the most dangerous part of flights.,rumor,580325235653799936,airlivenet
581315281630318593,HDLindiaOrg,The co-pilot of the Germanwings Airbus was a convert to Islam and became Fidain! http://t.co/QR1iNWTXuh,rumor,,
580373119300476928,melin456,@SkyNews gosh that is so terrible!! may they rest in peace,non-rumor,580362323283615745,SkyNews
580329685176832000,ashraymehta,@thatjohn 😑,non-rumor,580329111064686592,thatjohn
581066127855349760,orientation_SMC,@airlivenet @ShekharGupta good one.,rumor,581063906682114048,airlivenet
581683868060803072,gegco,@Seivanheidari @act4america @seanhannity @greta @KrisParonto @JGilliam_SEAL   That has not been proven yet,rumor,581657154698014720,Seivanheidari
580338596462231552,TwoWheelPicker,@flightradar24 Something does not sound right? May GOD be with them all.,non-rumor,580324338865430528,flightradar24
580364493928181760,flightradar24,Today's flight path of #4U9525 is exactly matching yesterday's flight path until the moment when signal was lost http://t.co/eC62SfY9Ga,non-rumor,,
580327508664393729,punongolibo,@jsblake_uk @DailyMirror http://t.co/7h7DYxczTy,rumor,580323546586574848,jsblake_uk
581137405186478080,QUEENEBEE121967,"so sad !!!  if u wanna kill ur self,  then that's YOUR CHOICE,  but why take innocent ppl with u.  IJS @DailyMirror @AHammond_WREG3",rumor,581132461960249344,DailyMirror
580320995266936832,SkyNewsAust,#BREAKING: A Germanwings Airbus A320 has crashed in French Alps near Digne (@AhronYoung),rumor,,
580336658073141249,marnie_hud,@BBCBreaking heavy,rumor,580336417391439872,BBCBreaking
581541332621094912,DanOClunaigh,"@OkKelly22 @Zone6Combat I have no concern that there was any Islamist involvement, looks like he was a good European Christian if anything.",rumor,581524788386086912,OkKelly22
580323880377561088,shogiilove,“@ReutersAero: Last position Germanwings A320 via @flightradar24 http://t.co/m0v2tuyos2”  やはりアルプスに突っ込んでいますね。 6700ftらしいので、ううむ。,non-rumor,580323152103911424,ReutersAero
